4;1;4.0
6;2;5.0
6;3;5.333333333333333
9;4;6.25
15;5;8.0
6;6;7.666666666666667
5;7;7.285714285714286
16;8;8.375
4;9;7.888888888888889
5;10;7.6
6;11;7.454545454545454
4;12;7.166666666666667
7;13;7.153846153846154
7;14;7.142857142857143
8;15;7.2
6;16;7.125
13;17;7.470588235294118
16;18;7.944444444444445
4;19;7.7368421052631575
4;20;7.55
12;21;7.761904761904762
5;22;7.636363636363637
13;23;7.869565217391305
12;24;8.041666666666666
5;25;7.92
7;26;7.884615384615385
5;27;7.777777777777778
4;28;7.642857142857143
9;29;7.689655172413793
6;30;7.633333333333334
6;31;7.580645161290323
14;32;7.78125
5;33;7.696969696969697
10;34;7.764705882352941
6;35;7.714285714285714
18;36;8.0
9;37;8.027027027027026
12;38;8.131578947368421
9;39;8.153846153846153
4;40;8.05
5;41;7.975609756097561
5;42;7.904761904761905
3;43;7.790697674418604
9;44;7.818181818181818
11;45;7.888888888888889
9;46;7.913043478260869
16;47;8.085106382978724
11;48;8.145833333333334
13;49;8.244897959183673
12;50;8.32
7;51;8.294117647058824
7;52;8.26923076923077
10;53;8.30188679245283
18;54;8.481481481481481
6;55;8.436363636363636
6;56;8.392857142857142
6;57;8.350877192982455
16;58;8.482758620689655
8;59;8.474576271186441
6;60;8.433333333333334
5;61;8.37704918032787
7;62;8.35483870967742
7;63;8.333333333333334
6;64;8.296875
7;65;8.276923076923078
10;66;8.303030303030303
5;67;8.253731343283581
7;68;8.235294117647058
5;69;8.18840579710145
9;70;8.2
21;71;8.380281690140846
10;72;8.402777777777779
7;73;8.383561643835616
14;74;8.45945945945946
5;75;8.413333333333334
10;76;8.43421052631579
11;77;8.467532467532468
7;78;8.448717948717949
6;79;8.417721518987342
12;80;8.4625
7;81;8.444444444444445
5;82;8.402439024390244
4;83;8.349397590361447
14;84;8.416666666666666
11;85;8.447058823529412
8;86;8.44186046511628
7;87;8.425287356321839
7;88;8.409090909090908
4;89;8.359550561797754
9;90;8.366666666666667
5;91;8.32967032967033
8;92;8.326086956521738
4;93;8.279569892473118
4;94;8.23404255319149
10;95;8.25263157894737
9;96;8.260416666666666
5;97;8.22680412371134
14;98;8.285714285714286
11;99;8.313131313131313
6;100;8.29
9;101;8.297029702970297
4;102;8.254901960784315
13;103;8.300970873786408
10;104;8.317307692307692
6;105;8.295238095238096
14;106;8.349056603773585
5;107;8.317757009345794
16;108;8.38888888888889
3;109;8.339449541284404
10;110;8.354545454545455
7;111;8.342342342342342
14;112;8.392857142857142
16;113;8.460176991150442
9;114;8.464912280701755
4;115;8.42608695652174
6;116;8.405172413793103
5;117;8.376068376068377
13;118;8.415254237288135
14;119;8.46218487394958
10;120;8.475
9;121;8.479338842975206
17;122;8.549180327868852
8;123;8.544715447154472
14;124;8.588709677419354
10;125;8.6
6;126;8.579365079365079
4;127;8.543307086614174
4;128;8.5078125
9;129;8.511627906976743
5;130;8.484615384615385
4;131;8.450381679389313
9;132;8.454545454545455
7;133;8.443609022556391
4;134;8.41044776119403
12;135;8.437037037037037
9;136;8.441176470588236
8;137;8.437956204379562
5;138;8.41304347826087
14;139;8.453237410071942
11;140;8.471428571428572
6;141;8.453900709219859
11;142;8.471830985915492
6;143;8.454545454545455
8;144;8.45138888888889
3;145;8.413793103448276
8;146;8.41095890410959
12;147;8.435374149659864
16;148;8.486486486486486
7;149;8.476510067114093
9;150;8.48
19;151;8.549668874172186
4;152;8.519736842105264
7;153;8.509803921568627
10;154;8.519480519480519
11;155;8.535483870967742
10;156;8.544871794871796
8;157;8.54140127388535
6;158;8.525316455696203
5;159;8.50314465408805
6;160;8.4875
14;161;8.521739130434783
10;162;8.530864197530864
11;163;8.54601226993865
11;164;8.560975609756097
10;165;8.56969696969697
5;166;8.548192771084338
9;167;8.550898203592814
7;168;8.541666666666666
4;169;8.514792899408285
4;170;8.488235294117647
14;171;8.52046783625731
16;172;8.563953488372093
11;173;8.578034682080926
4;174;8.551724137931034
19;175;8.611428571428572
10;176;8.619318181818182
11;177;8.63276836158192
22;178;8.707865168539326
6;179;8.692737430167599
4;180;8.666666666666666
3;181;8.6353591160221
3;182;8.604395604395604
4;183;8.579234972677595
4;184;8.554347826086957
6;185;8.54054054054054
4;186;8.516129032258064
6;187;8.502673796791443
12;188;8.52127659574468
20;189;8.582010582010582
3;190;8.552631578947368
13;191;8.575916230366492
5;192;8.557291666666666
6;193;8.544041450777202
8;194;8.541237113402062
13;195;8.564102564102564
7;196;8.556122448979592
7;197;8.548223350253807
7;198;8.54040404040404
6;199;8.527638190954773
5;200;8.51
6;201;8.497512437810945
6;202;8.485148514851485
4;203;8.463054187192117
5;204;8.446078431372548
5;205;8.429268292682927
6;206;8.41747572815534
6;207;8.405797101449275
5;208;8.389423076923077
8;209;8.38755980861244
4;210;8.366666666666667
12;211;8.383886255924171
7;212;8.377358490566039
7;213;8.370892018779342
8;214;8.369158878504672
14;215;8.395348837209303
6;216;8.38425925925926
9;217;8.387096774193548
7;218;8.380733944954128
12;219;8.397260273972602
5;220;8.381818181818181
9;221;8.384615384615385
7;222;8.378378378378379
23;223;8.443946188340806
21;224;8.5
8;225;8.497777777777777
12;226;8.513274336283185
11;227;8.524229074889869
8;228;8.521929824561404
6;229;8.510917030567686
4;230;8.491304347826087
7;231;8.484848484848484
15;232;8.512931034482758
11;233;8.523605150214593
5;234;8.508547008547009
5;235;8.493617021276595
12;236;8.508474576271187
22;237;8.565400843881857
5;238;8.550420168067227
8;239;8.548117154811715
4;240;8.529166666666667
4;241;8.510373443983402
13;242;8.52892561983471
8;243;8.526748971193415
4;244;8.508196721311476
12;245;8.522448979591836
3;246;8.5
17;247;8.534412955465587
12;248;8.548387096774194
4;249;8.53012048192771
6;250;8.52
8;251;8.51792828685259
8;252;8.515873015873016
26;253;8.58498023715415
10;254;8.590551181102363
5;255;8.576470588235294
4;256;8.55859375
6;257;8.54863813229572
4;258;8.531007751937985
6;259;8.521235521235521
4;260;8.503846153846155
10;261;8.509578544061302
4;262;8.492366412213741
6;263;8.482889733840304
7;264;8.477272727272727
9;265;8.479245283018868
10;266;8.484962406015038
7;267;8.47940074906367
7;268;8.473880597014926
7;269;8.468401486988848
4;270;8.451851851851853
8;271;8.450184501845019
5;272;8.4375
8;273;8.435897435897436
13;274;8.452554744525548
9;275;8.454545454545455
21;276;8.5
12;277;8.512635379061372
11;278;8.52158273381295
12;279;8.53405017921147
12;280;8.54642857142857
15;281;8.569395017793594
5;282;8.556737588652481
7;283;8.551236749116608
4;284;8.535211267605634
10;285;8.540350877192983
19;286;8.576923076923077
6;287;8.567944250871081
10;288;8.572916666666666
9;289;8.57439446366782
7;290;8.568965517241379
5;291;8.556701030927835
18;292;8.58904109589041
6;293;8.580204778156997
7;294;8.57482993197279
8;295;8.572881355932203
6;296;8.56418918918919
7;297;8.558922558922559
4;298;8.543624161073826
12;299;8.555183946488294
17;300;8.583333333333334
8;301;8.581395348837209
7;302;8.57615894039735
11;303;8.584158415841584
16;304;8.608552631578947
11;305;8.61639344262295
6;306;8.607843137254902
12;307;8.618892508143322
6;308;8.61038961038961
7;309;8.605177993527509
8;310;8.603225806451613
9;311;8.604501607717042
12;312;8.615384615384615
5;313;8.603833865814696
4;314;8.589171974522293
8;315;8.587301587301587
3;316;8.569620253164556
4;317;8.555205047318612
4;318;8.540880503144654
4;319;8.526645768025078
4;320;8.5125
7;321;8.50778816199377
3;322;8.490683229813664
4;323;8.476780185758514
12;324;8.487654320987655
9;325;8.489230769230769
15;326;8.50920245398773
10;327;8.513761467889909
8;328;8.512195121951219
7;329;8.50759878419453
18;330;8.536363636363637
5;331;8.525679758308158
12;332;8.536144578313253
11;333;8.543543543543544
16;334;8.565868263473053
7;335;8.561194029850746
5;336;8.550595238095237
15;337;8.56973293768546
9;338;8.571005917159763
17;339;8.595870206489675
5;340;8.58529411764706
10;341;8.589442815249267
5;342;8.578947368421053
20;343;8.612244897959183
5;344;8.601744186046512
13;345;8.614492753623189
6;346;8.606936416184972
5;347;8.596541786743515
9;348;8.597701149425287
4;349;8.584527220630372
7;350;8.58
8;351;8.578347578347579
5;352;8.568181818181818
7;353;8.563739376770538
16;354;8.584745762711865
10;355;8.588732394366197
14;356;8.603932584269662
16;357;8.624649859943977
7;358;8.620111731843576
17;359;8.643454038997215
5;360;8.633333333333333
6;361;8.626038781163436
11;362;8.632596685082873
10;363;8.636363636363637
6;364;8.62912087912088
7;365;8.624657534246575
10;366;8.628415300546449
14;367;8.643051771117166
4;368;8.630434782608695
11;369;8.636856368563686
8;370;8.635135135135135
8;371;8.633423180592992
7;372;8.629032258064516
5;373;8.619302949061662
4;374;8.606951871657754
4;375;8.594666666666667
10;376;8.59840425531915
13;377;8.610079575596817
16;378;8.62962962962963
13;379;8.641160949868073
8;380;8.639473684210527
7;381;8.63517060367454
4;382;8.62303664921466
11;383;8.629242819843341
14;384;8.643229166666666
12;385;8.651948051948052
5;386;8.642487046632125
6;387;8.635658914728682
4;388;8.623711340206185
6;389;8.616966580976865
4;390;8.605128205128205
14;391;8.618925831202047
7;392;8.614795918367347
4;393;8.603053435114504
3;394;8.588832487309645
10;395;8.592405063291139
8;396;8.590909090909092
4;397;8.57934508816121
6;398;8.57286432160804
4;399;8.56140350877193
20;400;8.59
10;401;8.59351620947631
5;402;8.58457711442786
12;403;8.59305210918114
10;404;8.596534653465346
5;405;8.587654320987655
6;406;8.58128078817734
4;407;8.57002457002457
21;408;8.60049019607843
4;409;8.58924205378973
5;410;8.580487804878048
5;411;8.571776155717762
5;412;8.563106796116505
10;413;8.566585956416464
15;414;8.582125603864734
7;415;8.578313253012048
4;416;8.567307692307692
17;417;8.587529976019185
5;418;8.578947368421053
6;419;8.572792362768496
8;420;8.571428571428571
4;421;8.560570071258907
4;422;8.549763033175356
5;423;8.541371158392435
5;424;8.533018867924529
10;425;8.536470588235295
10;426;8.539906103286384
4;427;8.52927400468384
7;428;8.52570093457944
8;429;8.524475524475525
6;430;8.518604651162791
13;431;8.529002320185615
14;432;8.541666666666666
4;433;8.531177829099308
8;434;8.52995391705069
9;435;8.53103448275862
9;436;8.53211009174312
8;437;8.530892448512585
7;438;8.527397260273972
11;439;8.533029612756264
5;440;8.525
6;441;8.519274376417233
18;442;8.540723981900452
4;443;8.530474040632054
6;444;8.524774774774775
12;445;8.532584269662921
9;446;8.533632286995516
20;447;8.559284116331096
11;448;8.564732142857142
6;449;8.55902004454343
10;450;8.562222222222223
11;451;8.567627494456763
5;452;8.559734513274336
12;453;8.567328918322296
4;454;8.55726872246696
7;455;8.553846153846154
6;456;8.548245614035087
4;457;8.538293216630198
11;458;8.543668122270743
6;459;8.538126361655774
5;460;8.530434782608696
7;461;8.527114967462039
5;462;8.519480519480519
8;463;8.518358531317494
16;464;8.53448275862069
7;465;8.531182795698925
4;466;8.521459227467812
5;467;8.513918629550322
5;468;8.506410256410257
4;469;8.49680170575693
5;470;8.48936170212766
10;471;8.492569002123142
3;472;8.48093220338983
4;473;8.471458773784356
11;474;8.476793248945148
11;475;8.482105263157894
15;476;8.495798319327731
6;477;8.49056603773585
11;478;8.49581589958159
11;479;8.501043841336116
20;480;8.525
4;481;8.515592515592516
10;482;8.518672199170124
4;483;8.509316770186336
10;484;8.512396694214877
10;485;8.515463917525773
4;486;8.506172839506172
15;487;8.519507186858316
7;488;8.51639344262295
14;489;8.52760736196319
8;490;8.526530612244898
4;491;8.517311608961304
5;492;8.510162601626016
12;493;8.517241379310345
4;494;8.508097165991902
5;495;8.5010101010101
10;496;8.504032258064516
4;497;8.49496981891348
11;498;8.5
14;499;8.511022044088177
9;500;8.512
7;501;8.508982035928144
6;502;8.50398406374502
5;503;8.497017892644136
15;504;8.509920634920634
6;505;8.504950495049505
5;506;8.49802371541502
9;507;8.499013806706115
4;508;8.490157480314961
6;509;8.485265225933203
6;510;8.480392156862745
4;511;8.471624266144815
10;512;8.474609375
4;513;8.465886939571151
13;514;8.474708171206226
19;515;8.495145631067961
5;516;8.488372093023257
13;517;8.497098646034816
4;518;8.488416988416988
13;519;8.497109826589595
11;520;8.501923076923077
7;521;8.499040307101728
13;522;8.507662835249041
4;523;8.499043977055448
4;524;8.490458015267176
16;525;8.504761904761905
7;526;8.50190114068441
5;527;8.495256166982923
10;528;8.49810606060606
20;529;8.51984877126654
8;530;8.518867924528301
9;531;8.519774011299434
4;532;8.511278195488721
22;533;8.536585365853659
11;534;8.541198501872659
13;535;8.549532710280374
6;536;8.544776119402986
13;537;8.553072625698324
8;538;8.552044609665428
7;539;8.549165120593692
14;540;8.559259259259258
7;541;8.55637707948244
5;542;8.549815498154981
9;543;8.550644567219154
5;544;8.544117647058824
8;545;8.543119266055045
5;546;8.536630036630036
9;547;8.53747714808044
5;548;8.531021897810218
5;549;8.524590163934427
6;550;8.52
4;551;8.511796733212341
4;552;8.503623188405797
16;553;8.517179023508138
4;554;8.509025270758123
4;555;8.5009009009009
5;556;8.494604316546763
12;557;8.500897666068223
5;558;8.494623655913978
11;559;8.499105545617173
9;560;8.5
4;561;8.491978609625669
5;562;8.48576512455516
16;563;8.49911190053286
14;564;8.50886524822695
5;565;8.502654867256638
4;566;8.49469964664311
6;567;8.490299823633157
16;568;8.503521126760564
15;569;8.51493848857645
12;570;8.521052631578947
8;571;8.52014010507881
4;572;8.512237762237762
7;573;8.509598603839441
6;574;8.505226480836237
4;575;8.497391304347826
18;576;8.51388888888889
6;577;8.509532062391681
8;578;8.508650519031141
3;579;8.499136442141623
9;580;8.5
5;581;8.493975903614459
10;582;8.496563573883162
18;583;8.51286449399657
9;584;8.513698630136986
8;585;8.512820512820513
4;586;8.505119453924914
14;587;8.514480408858603
13;588;8.522108843537415
4;589;8.514431239388795
12;590;8.520338983050847
4;591;8.51269035532995
8;592;8.511824324324325
7;593;8.509274873524452
6;594;8.505050505050505
10;595;8.507563025210084
6;596;8.503355704697986
8;597;8.50251256281407
4;598;8.494983277591974
6;599;8.490818030050084
4;600;8.483333333333333
8;601;8.482529118136439
8;602;8.481727574750831
14;603;8.490878938640133
7;604;8.48841059602649
8;605;8.487603305785123
8;606;8.486798679867986
6;607;8.482701812191104
7;608;8.480263157894736
7;609;8.47783251231527
7;610;8.475409836065573
6;611;8.471358428805237
4;612;8.4640522875817
3;613;8.455138662316477
10;614;8.457654723127035
4;615;8.450406504065041
4;616;8.443181818181818
5;617;8.437601296596434
22;618;8.459546925566343
19;619;8.476575121163167
10;620;8.479032258064516
6;621;8.475040257648953
12;622;8.480707395498392
8;623;8.479935794542536
10;624;8.482371794871796
5;625;8.4768
5;626;8.471246006389777
8;627;8.470494417862838
4;628;8.463375796178344
13;629;8.470588235294118
9;630;8.471428571428572
5;631;8.46592709984152
4;632;8.458860759493671
4;633;8.451816745655607
7;634;8.449526813880126
5;635;8.444094488188977
10;636;8.446540880503145
8;637;8.445839874411304
10;638;8.448275862068966
5;639;8.442879499217527
17;640;8.45625
6;641;8.45241809672387
13;642;8.459501557632398
7;643;8.457231726283048
11;644;8.461180124223603
22;645;8.482170542635659
6;646;8.478328173374614
11;647;8.482225656877898
7;648;8.479938271604938
6;649;8.476117103235747
9;650;8.476923076923077
4;651;8.47004608294931
9;652;8.470858895705522
7;653;8.468606431852987
7;654;8.466360856269112
15;655;8.476335877862596
7;656;8.474085365853659
4;657;8.467275494672755
6;658;8.463525835866262
11;659;8.467374810318665
12;660;8.472727272727273
4;661;8.465960665658093
8;662;8.465256797583082
13;663;8.47209653092006
6;664;8.468373493975903
6;665;8.46466165413534
12;666;8.46996996996997
6;667;8.466266866566716
4;668;8.459580838323353
5;669;8.45440956651719
5;670;8.449253731343283
